Buyer ID,Source Buyer ID,Record Type,Phone Number,return_rate,refund_frequency,high_value_return_ratio,version_diversity,category_diversity,avg_transaction_value
4312202_platform2,4312202,platform_2,+1-616-712-6681x82392,0.0,0.0,0.0,1,2,81.64850590833566
1580272_platform1,1580272,platform_1,412.525.9095x66844,0.0,0.0,0.0,2,3,60.782833342146404
1580272_platform2,1580272,platform_2,412.525.9095x66844,0.0,0.0,0.0,2,3,61.5017158443562
7826128_platform1,7826128,platform_1,(735)438-8677x15350,0.0,0.0,0.0,1,1,53.36160620491588
7826128_platform2,7826128,platform_2,(735)438-8677x15350,0.0,0.0,0.0,1,1,58.66197905995905
4475466_platform1,4475466,platform_1,(354)451-8307x9365,0.0,0.0,0.0,1,1,45.341773188254706
4475466_platform2,4475466,platform_2,(354)451-8307x9365,0.0,0.0,0.0,1,1,46.26840133752874
69788900000000_platform1,69788900000000,platform_1,570.346.8519x64638,0.0,0.0,0.0,2,1,78.75536470091018
69788900000000_platform2,69788900000000,platform_2,570.346.8519x64638,0.0,0.0,0.0,2,1,73.35650249476751
3802042_platform1,3802042,platform_1,001-282-222-8328,0.0,99.36865905047337,0.0,1,1,-67.70616289081715
3802042_platform2,3802042,platform_2,001-282-222-8328,0.0,92.80246281033612,0.0,1,1,-68.17825910914564
8073297_platform1,8073297,platform_1,8097351824,0.0,0.0,0.0,2,2,82.38546003897784
8073297_platform2,8073297,platform_2,8097351824,0.0,0.0,0.0,2,2,78.9122599258123
1993129_platform1,1993129,platform_1,(393)758-6134x174,0.0,0.0,0.0,3,7,58.765230191443834
1993129_platform2,1993129,platform_2,(393)758-6134x174,0.0,0.0,0.0,3,7,63.417844684552485
9251623_platform1,9251623,platform_1,(596)719-1893x3215,-0.6831055295202257,41.034637903914266,0.6277440286716002,3,2,20.544188729839846
9251623_platform2,9251623,platform_2,(596)719-1893x3215,-0.7183317319276257,38.68372012698253,0.599501273969168,3,2,19.493321069451735
2459886_platform1,2459886,platform_1,846-316-9047,0.0,0.0,0.0,1,1,60.217411758730776
2459886_platform2,2459886,platform_2,846-316-9047,0.0,0.0,0.0,1,1,64.65757314753097
4850261_platform1,4850261,platform_1,(329)457-7859,0.0,0.0,0.0,1,1,62.47514701799866
4850261_platform2,4850261,platform_2,(329)457-7859,0.0,0.0,0.0,1,1,59.721848710496104
7348038_platform1,7348038,platform_1,897.749.2388,-0.6909721060712879,42.02107304806999,0.7325465194654766,2,2,11.187384085734628
7348038_platform2,7348038,platform_2,897.749.2388,-0.7537247610224465,41.8079580015668,0.7813447109541227,2,2,12.92200821137587
1244370_platform1,1244370,platform_1,001-907-582-6333,0.0,0.0,0.0,1,1,49.0561745738216
1244370_platform2,1244370,platform_2,001-907-582-6333,0.0,0.0,0.0,1,1,51.560761986872336
6183768_platform1,6183768,platform_1,+1-762-511-7238x82937,0.0,0.0,0.0,1,3,65.90509326938536
6183768_platform2,6183768,platform_2,+1-762-511-7238x82937,0.0,0.0,0.0,1,3,69.93809597006687
4631820_platform1,4631820,platform_1,001-537-732-6377x3430,-1.0123671097753364,49.4088749205099,1.0206910046776652,1,1,0.0
4631820_platform2,4631820,platform_2,001-537-732-6377x3430,-0.9364722815169609,50.6545244726373,1.040013484207818,1,1,0.0
9183118_platform1,9183118,platform_1,(974)528-8160x82322,0.0,0.0,0.0,5,5,59.351335246475514
9183118_platform2,9183118,platform_2,(974)528-8160x82322,0.0,0.0,0.0,5,6,59.04025209600585
3352883_platform1,3352883,platform_1,335.574.1518,0.0,0.0,0.0,2,3,78.54568823657925
3352883_platform2,3352883,platform_2,335.574.1518,0.0,0.0,0.0,2,3,76.66564483791556
3057000_platform1,3057000,platform_1,8917282775,0.0,0.0,0.0,1,1,76.48515456030323
3057000_platform2,3057000,platform_2,8917282775,0.0,0.0,0.0,1,1,82.92679402242531
8030128_platform1,8030128,platform_1,781.508.6317,0.0,0.0,0.0,2,2,76.76332452373599
8030128_platform2,8030128,platform_2,781.508.6317,0.0,0.0,0.0,2,2,69.69200695267484
2155499_platform1,2155499,platform_1,363-930-8460,0.0,0.0,0.0,1,2,78.32552136287559
2155499_platform2,2155499,platform_2,363-930-8460,0.0,0.0,0.0,1,2,75.75374175927907
4996296_platform1,4996296,platform_1,(381)657-7845x538,0.0,0.0,0.0,1,1,57.45845421208965
4996296_platform2,4996296,platform_2,(381)657-7845x538,0.0,0.0,0.0,1,1,53.18085067758914
5485836_platform1,5485836,platform_1,+1-267-346-0019,-0.5204558190953086,33.1971545202734,0.44999948682040225,4,3,18.5531417483967
5485836_platform2,5485836,platform_2,+1-267-346-0019,-0.4664514767090358,35.47093686320417,0.4484408835715859,4,3,16.993080062584323
2600013_platform1,2600013,platform_1,848-365-7430x620,0.0,0.0,0.0,1,1,74.19280263310385
2600013_platform2,2600013,platform_2,848-365-7430x620,0.0,0.0,0.0,1,1,76.99844652847234
3363848_platform1,3363848,platform_1,649-416-1112,-0.6710066247888573,39.06726723415914,0.7282708155696247,2,2,15.024570329132251
3363848_platform2,3363848,platform_2,649-416-1112,-0.6992538820665406,39.9907386480036,0.7402838430126447,2,2,15.746021378638725
7151142_platform1,7151142,platform_1,788-208-9322x135,-0.4141913844624278,30.158265076612636,0.4454363254483304,5,5,25.57114101862039
7151142_platform2,7151142,platform_2,788-208-9322x135,-0.4302797909967211,26.168818022282604,0.4330648040525377,5,5,26.662172719359454
4159336_platform1,4159336,platform_1,+1-818-943-4517x929,-0.6291508131405172,44.303864397034616,0.6284272159979704,2,2,11.983768932475742
4159336_platform2,4159336,platform_2,+1-818-943-4517x929,-0.7004848035354942,41.05201381088236,0.7236101373186837,2,2,11.685911713974628
7877629_platform1,7877629,platform_1,001-950-375-3770,0.0,0.0,0.0,1,2,52.88094591679259
7877629_platform2,7877629,platform_2,001-950-375-3770,0.0,0.0,0.0,1,2,55.42497000484698
52526800000000_platform1,52526800000000,platform_1,318.893.7220x9000,0.0,0.0,0.0,1,2,54.99671437103076
52526800000000_platform2,52526800000000,platform_2,318.893.7220x9000,0.0,0.0,0.0,1,2,52.09096250589954
5595519_platform1,5595519,platform_1,555-215-2763x73692,0.0,0.0,0.0,1,1,58.04599056077264
5595519_platform2,5595519,platform_2,555-215-2763x73692,0.0,0.0,0.0,1,1,52.78285718285496
3238062_platform1,3238062,platform_1,+1-600-822-0976,0.0,0.0,0.0,2,2,79.62546815023133
3238062_platform2,3238062,platform_2,+1-600-822-0976,0.0,0.0,0.0,2,2,76.96225892994504
8332452_platform1,8332452,platform_1,616-278-6194,0.0,0.0,0.0,2,3,78.40924193082652
8332452_platform2,8332452,platform_2,616-278-6194,0.0,0.0,0.0,2,3,75.66321896407247
5537346_platform1,5537346,platform_1,001-739-658-2484x592,-0.6079522590760196,38.33451818256798,0.5667958361531178,6,2,17.63585782690841
5537346_platform2,5537346,platform_2,001-739-658-2484x592,-0.5906292409517708,39.26433925079452,0.5599318031365309,6,2,18.419183477918427
4792863_platform1,4792863,platform_1,316.500.3048x743,-1.0478057855259528,47.376528069290615,1.0262499584950728,2,2,0.0
4792863_platform2,4792863,platform_2,316.500.3048x743,-1.0367529725897153,46.732053811602675,0.9611243528753942,2,2,0.0
8710319_platform1,8710319,platform_1,482.650.0538x310,0.0,0.0,0.0,1,1,73.44287244023829
8710319_platform2,8710319,platform_2,482.650.0538x310,0.0,0.0,0.0,1,1,88.7784647051409
1945886_platform1,1945886,platform_1,904.617.1038x9191,0.0,0.0,0.0,1,1,76.73777400624093
1945886_platform2,1945886,platform_2,904.617.1038x9191,0.0,0.0,0.0,1,1,77.5591889145876
6159005_platform1,6159005,platform_1,(629)779-0421,0.0,0.0,0.0,1,2,68.26425738475523
6159005_platform2,6159005,platform_2,(629)779-0421,0.0,0.0,0.0,1,2,60.57184552479432
9467837_platform1,9467837,platform_1,5094604620,0.0,0.0,0.0,1,1,54.66677888000158
9467837_platform2,9467837,platform_2,5094604620,0.0,0.0,0.0,1,1,52.29865355710494
4979612_platform1,4979612,platform_1,(852)568-2021,0.0,106.52294818377987,0.0,1,1,-65.16750853871255
4979612_platform2,4979612,platform_2,(852)568-2021,0.0,93.6520731880943,0.0,1,1,-66.60928908735912
1482475_platform1,1482475,platform_1,696-279-0898x43699,0.0,0.0,0.0,1,2,58.78271001502615
1482475_platform2,1482475,platform_2,696-279-0898x43699,0.0,0.0,0.0,1,2,62.59118210971029
7097094_platform1,7097094,platform_1,7076545078,0.0,0.0,0.0,3,6,72.73372355879344
7097094_platform2,7097094,platform_2,7076545078,0.0,0.0,0.0,3,6,77.88725156421346
6561006_platform1,6561006,platform_1,+1-304-410-0911,-0.9759099383436688,49.806071222899774,1.0210839317061682,1,1,0.0
6561006_platform2,6561006,platform_2,+1-304-410-0911,-0.9449493593452076,47.22894423540383,0.9950300717031106,1,1,0.0
7832269_platform1,7832269,platform_1,001-967-741-2145x8521,0.0,0.0,0.0,4,3,53.933923011865716
7832269_platform2,7832269,platform_2,001-967-741-2145x8521,0.0,0.0,0.0,4,3,50.71429050381269
8212071_platform1,8212071,platform_1,001-806-505-0521x118,0.0,0.0,0.0,1,1,86.56389379276817
8212071_platform2,8212071,platform_2,001-806-505-0521x118,0.0,0.0,0.0,1,1,76.06419923940162
1974006_platform1,1974006,platform_1,7414589333,0.0,0.0,0.0,1,1,68.00319863756157
1974006_platform2,1974006,platform_2,7414589333,0.0,0.0,0.0,1,1,67.49495334329478
8831828_platform1,8831828,platform_1,+1-790-637-0503x900,0.0,0.0,0.0,1,1,74.77189628933817
8831828_platform2,8831828,platform_2,+1-790-637-0503x900,0.0,0.0,0.0,1,1,70.1872061890487
9350682_platform1,9350682,platform_1,252.277.6981x366,0.0,0.0,0.0,2,1,74.88043657504157
9350682_platform2,9350682,platform_2,252.277.6981x366,0.0,0.0,0.0,2,1,66.59873834357116
4330681_platform1,4330681,platform_1,(263)330-9800x265,0.0,0.0,0.0,1,1,52.3192285707237
4330681_platform2,4330681,platform_2,(263)330-9800x265,0.0,0.0,0.0,1,1,61.344722515180464
9346801_platform1,9346801,platform_1,(598)587-0092,0.0,0.0,0.0,2,2,57.88817572496487
9346801_platform2,9346801,platform_2,(598)587-0092,0.0,0.0,0.0,2,2,59.607575996647284
8439511_platform1,8439511,platform_1,+1-576-564-6693x58827,0.0,0.0,0.0,1,1,74.78509984016071
8439511_platform2,8439511,platform_2,+1-576-564-6693x58827,0.0,0.0,0.0,1,1,78.55746766666161
9657596_platform1,9657596,platform_1,9053624230,0.0,98.02967769524932,0.0,1,1,-55.935388875665915
9657596_platform2,9657596,platform_2,9053624230,0.0,103.94473269725874,0.0,1,1,-48.4184090945684
3752124_platform1,3752124,platform_1,224-888-2652x34304,0.0,0.0,0.0,2,2,72.1089944531065
3752124_platform2,3752124,platform_2,224-888-2652x34304,0.0,0.0,0.0,2,2,67.60983260804912
1501999_platform1,1501999,platform_1,216-961-2201,-0.5324778275909258,33.410465731056064,0.43379443966564013,2,1,19.602046137164614
1501999_platform2,1501999,platform_2,216-961-2201,-0.5232286562074798,34.06875776500882,0.4533487444441269,2,1,20.928538352395872
4100031_platform1,4100031,platform_1,001-572-356-3700x82512,0.0,0.0,0.0,1,1,33.270986891920145
4100031_platform2,4100031,platform_2,001-572-356-3700x82512,0.0,0.0,0.0,1,1,38.92593633513426
8483572_platform1,8483572,platform_1,(734)792-3069,0.0,0.0,0.0,3,4,59.56407901368491
8483572_platform2,8483572,platform_2,(734)792-3069,0.0,0.0,0.0,3,4,61.14069158280726
6708908_platform1,6708908,platform_1,938-510-7047x0867,0.0,0.0,0.0,2,2,55.101396017631195
6708908_platform2,6708908,platform_2,938-510-7047x0867,0.0,0.0,0.0,2,2,59.50766359500586
3274043_platform1,3274043,platform_1,+1-393-775-9372x7513,-1.047745150616784,46.27515520123935,0.9910982448709698,1,2,0.0
3274043_platform2,3274043,platform_2,+1-393-775-9372x7513,-0.9806058806812767,51.425097314306136,0.923150428583463,1,2,0.0
5700657_platform1,5700657,platform_1,7795150857,0.0,0.0,0.0,3,2,46.40810270162513
5700657_platform2,5700657,platform_2,7795150857,0.0,0.0,0.0,3,2,44.99658741569949
4156871_platform1,4156871,platform_1,+1-499-844-5078x490,0.0,0.0,0.0,3,2,60.633103984879156
4156871_platform2,4156871,platform_2,+1-499-844-5078x490,0.0,0.0,0.0,3,2,62.4881885050481
6850499_platform1,6850499,platform_1,+1-659-786-4842x331,0.0,0.0,0.0,1,1,63.74785185894416
6850499_platform2,6850499,platform_2,+1-659-786-4842x331,0.0,0.0,0.0,1,1,66.89710887147852
7909837_platform1,7909837,platform_1,001-306-488-3125x68001,-0.23583975511427396,21.272424713913765,0.2274818164447813,3,2,33.50387663729377
7909837_platform2,7909837,platform_2,001-306-488-3125x68001,-0.26951116344498516,18.64850258504248,0.2242163116698825,3,2,37.73527349609948
4444875_platform1,4444875,platform_1,(962)924-5860x4885,-0.4777984669501152,31.15958750890716,0.4617102485365751,2,2,17.68517016623674
4444875_platform2,4444875,platform_2,(962)924-5860x4885,-0.5005259035870032,36.57533723174874,0.4852267366700661,2,2,17.693476428055227
8047626_platform1,8047626,platform_1,970-873-1457x70449,0.0,0.0,0.0,1,1,80.0287621449616
8047626_platform2,8047626,platform_2,970-873-1457x70449,0.0,0.0,0.0,1,1,81.38087006365957
6129793_platform1,6129793,platform_1,(215)639-9221,0.0,0.0,0.0,1,1,59.88944902331949
6129793_platform2,6129793,platform_2,(215)639-9221,0.0,0.0,0.0,1,1,58.838226481190745
5729591_platform1,5729591,platform_1,442.724.9411,0.0,0.0,0.0,1,1,64.27221584587934
5729591_platform2,5729591,platform_2,442.724.9411,0.0,0.0,0.0,1,1,61.150744502660565
3040403_platform1,3040403,platform_1,(953)440-0267x161,0.0,0.0,0.0,3,3,55.340991808772806
3040403_platform2,3040403,platform_2,(953)440-0267x161,0.0,0.0,0.0,3,3,54.58793800913189
4621272_platform1,4621272,platform_1,(636)485-1516,0.0,0.0,0.0,1,1,61.48653870905225
4621272_platform2,4621272,platform_2,(636)485-1516,0.0,0.0,0.0,1,1,59.213611554682934
1569676_platform1,1569676,platform_1,597-512-1241,0.0,0.0,0.0,1,1,83.42475000609089
1569676_platform2,1569676,platform_2,597-512-1241,0.0,0.0,0.0,1,1,86.67875682013569
3364001_platform1,3364001,platform_1,527.369.0555x9084,0.0,0.0,0.0,3,2,69.46734746494485
3364001_platform2,3364001,platform_2,527.369.0555x9084,0.0,0.0,0.0,3,2,73.71066664902649
7309971_platform1,7309971,platform_1,5563855974,0.0,0.0,0.0,2,1,69.13773152547455
7309971_platform2,7309971,platform_2,5563855974,0.0,0.0,0.0,2,1,68.5209680462344
8214139_platform1,8214139,platform_1,(719)332-2721,0.0,0.0,0.0,2,2,42.02247110690479
8214139_platform2,8214139,platform_2,(719)332-2721,0.0,0.0,0.0,2,2,41.98324161476863
6896752_platform1,6896752,platform_1,(876)392-8219x35176,0.0,0.0,0.0,2,2,65.58625962784315
6896752_platform2,6896752,platform_2,(876)392-8219x35176,0.0,0.0,0.0,2,2,65.93817809385763
7740993_platform1,7740993,platform_1,+1-289-494-7613x8980,0.0,0.0,0.0,1,1,67.93270046220883
7740993_platform2,7740993,platform_2,+1-289-494-7613x8980,0.0,0.0,0.0,1,1,68.09110871872849
4482371_platform1,4482371,platform_1,944.652.8085,0.0,0.0,0.0,1,1,43.27581674984161
4482371_platform2,4482371,platform_2,944.652.8085,0.0,0.0,0.0,1,1,41.341506365894105
4394519_platform1,4394519,platform_1,001-613-480-2251x750,-0.3301470892447942,25.476900141853598,0.29875968421519794,3,2,32.087447200370164
4394519_platform2,4394519,platform_2,001-613-480-2251x750,-0.35285758414621005,26.275465954711706,0.3131395268648117,3,2,33.13275811704339
9260575_platform1,9260575,platform_1,210.514.4631,0.0,0.0,0.0,2,2,61.33961364126897
9260575_platform2,9260575,platform_2,210.514.4631,0.0,0.0,0.0,2,2,59.6636779802837
7893824_platform1,7893824,platform_1,4715715287,0.0,0.0,0.0,1,2,63.1755019586015
7893824_platform2,7893824,platform_2,4715715287,0.0,0.0,0.0,1,2,66.19664090644845
5320522_platform1,5320522,platform_1,+1-408-213-3176,-0.9911394591494125,48.438186291001514,0.9644796016272015,2,2,-1.769951122379375
5320522_platform2,5320522,platform_2,+1-408-213-3176,-0.9613421549221335,45.66565629150425,1.0903865665644672,2,2,-1.4060267810826437
8874860_platform1,8874860,platform_1,+1-438-201-0550x554,0.0,0.0,0.0,2,2,74.25601741625033
8874860_platform2,8874860,platform_2,+1-438-201-0550x554,0.0,0.0,0.0,2,2,76.2325380492841
8323050_platform1,8323050,platform_1,+1-615-895-7408,0.0,0.0,0.0,4,3,89.34129080863369
8323050_platform2,8323050,platform_2,+1-615-895-7408,0.0,0.0,0.0,4,3,85.9879929950164
3897807_platform1,3897807,platform_1,001-360-461-6483,0.0,0.0,0.0,1,1,53.54611339569706
3897807_platform2,3897807,platform_2,001-360-461-6483,0.0,0.0,0.0,1,1,50.4890076205043
8604518_platform1,8604518,platform_1,+1-817-935-1198x628,0.0,0.0,0.0,1,1,77.57205441622409
8604518_platform2,8604518,platform_2,+1-817-935-1198x628,0.0,0.0,0.0,1,1,88.07496740639587
4698385_platform1,4698385,platform_1,001-252-904-6233x06422,0.0,0.0,0.0,1,2,50.85745178569126
4698385_platform2,4698385,platform_2,001-252-904-6233x06422,0.0,0.0,0.0,1,2,46.791830530161626
4300639_platform1,4300639,platform_1,248-737-4690x64764,0.0,0.0,0.0,1,1,51.61184889545746
4300639_platform2,4300639,platform_2,248-737-4690x64764,0.0,0.0,0.0,1,1,55.75895062120976
8277143_platform1,8277143,platform_1,+1-340-582-0972x40428,0.0,0.0,0.0,1,3,73.1723595280261
8277143_platform2,8277143,platform_2,+1-340-582-0972x40428,0.0,0.0,0.0,1,3,74.0823666951164
3089646_platform1,3089646,platform_1,559.420.5708,0.0,0.0,0.0,1,1,79.20523316749694
3089646_platform2,3089646,platform_2,559.420.5708,0.0,0.0,0.0,1,1,68.70902906191606
8722868_platform1,8722868,platform_1,857.593.4991x62502,0.0,0.0,0.0,1,2,75.88518771862806
8722868_platform2,8722868,platform_2,857.593.4991x62502,0.0,0.0,0.0,1,2,74.63911505439302
8074385_platform1,8074385,platform_1,642-540-9383x17156,0.0,0.0,0.0,1,1,52.53650932877737
8074385_platform2,8074385,platform_2,642-540-9383x17156,0.0,0.0,0.0,1,1,51.377803473003766
2090413_platform1,2090413,platform_1,+1-622-506-5910x04436,0.0,0.0,0.0,2,1,59.29785548179321
2090413_platform2,2090413,platform_2,+1-622-506-5910x04436,0.0,0.0,0.0,2,1,59.05858870885774
4992298_platform1,4992298,platform_1,001-243-639-5706x8044,0.0,0.0,0.0,1,1,82.6044338466283
4992298_platform2,4992298,platform_2,001-243-639-5706x8044,0.0,0.0,0.0,1,1,93.97086208301164
2393406_platform1,2393406,platform_1,+1-318-877-6458x0843,-0.610135023753045,42.16540111367421,0.6904341107927267,2,2,14.565823155842791
2393406_platform2,2393406,platform_2,+1-318-877-6458x0843,-0.7052528350777948,42.21202905890917,0.6313034087795576,2,2,15.370205850058685
5382047_platform1,5382047,platform_1,(645)951-0380x73702,-0.8636254239035964,48.47291148444051,0.9236054663206448,2,2,0.0
5382047_platform2,5382047,platform_2,(645)951-0380x73702,-0.8833151012655767,49.60390237441806,1.1017929744230346,2,2,0.0
2678819_platform1,2678819,platform_1,001-819-844-5576,0.0,0.0,0.0,3,2,74.9079536556473
2678819_platform2,2678819,platform_2,001-819-844-5576,0.0,0.0,0.0,3,2,75.32718427100438
5333223_platform1,5333223,platform_1,7167879674,0.0,0.0,0.0,2,3,67.5204843996771
5333223_platform2,5333223,platform_2,7167879674,0.0,0.0,0.0,2,3,59.68951986220857
5373359_platform1,5373359,platform_1,913-226-3459,-0.49971695073824873,35.86515019196992,0.4840004653874179,2,1,22.00943075302439
5373359_platform2,5373359,platform_2,913-226-3459,-0.5086147086914031,33.75603970242056,0.4164616291135292,2,1,21.061852605379315
7723322_platform1,7723322,platform_1,+1-595-906-4401,0.0,0.0,0.0,2,2,49.08742933847751
7723322_platform2,7723322,platform_2,+1-595-906-4401,0.0,0.0,0.0,2,2,49.90191805604286
4504198_platform1,4504198,platform_1,(975)443-4539,0.0,0.0,0.0,2,2,57.3656086628638
4504198_platform2,4504198,platform_2,(975)443-4539,0.0,0.0,0.0,2,2,71.47213619770109
7586134_platform1,7586134,platform_1,001-840-905-8430x2241,0.0,0.0,0.0,1,1,86.90362920741823
7586134_platform2,7586134,platform_2,001-840-905-8430x2241,0.0,0.0,0.0,1,1,74.22015280781928
4907026_platform1,4907026,platform_1,001-825-897-9454x374,-1.040686479916029,45.04516769098366,0.9986386074259936,1,1,0.0
4907026_platform2,4907026,platform_2,001-825-897-9454x374,-1.04897896289091,49.2619004722797,0.9904335530179064,1,1,0.0
4758057_platform1,4758057,platform_1,699.554.3921x860,0.0,0.0,0.0,2,2,50.19048408620719
4758057_platform2,4758057,platform_2,699.554.3921x860,0.0,0.0,0.0,2,2,58.664654256007054
2039895_platform1,2039895,platform_1,(314)912-0224,0.0,0.0,0.0,2,2,36.176988073152074
2039895_platform2,2039895,platform_2,(314)912-0224,0.0,0.0,0.0,2,2,38.44057338779064
4639649_platform1,4639649,platform_1,4254488575,0.0,0.0,0.0,2,2,45.61519560709414
4639649_platform2,4639649,platform_2,4254488575,0.0,0.0,0.0,2,2,47.731788473214564
9472826_platform1,9472826,platform_1,311.593.7061x1341,0.0,0.0,0.0,1,1,65.24972653633017
9472826_platform2,9472826,platform_2,311.593.7061x1341,0.0,0.0,0.0,1,1,66.65680117486326
7680901_platform1,7680901,platform_1,4842719296,0.0,0.0,0.0,3,3,62.20763841248665
7680901_platform2,7680901,platform_2,4842719296,0.0,0.0,0.0,3,3,64.78406041282449
3789694_platform1,3789694,platform_1,973.413.3411x702,-0.6632428430827154,42.5922205404382,0.6871000868841505,8,3,11.341341787976768
3789694_platform2,3789694,platform_2,973.413.3411x702,-0.6225749877786341,41.12288504052557,0.7009948321058678,7,3,11.958454481285912
3285726_platform1,3285726,platform_1,001-279-992-2910,0.0,0.0,0.0,3,2,58.345431172091
3285726_platform2,3285726,platform_2,001-279-992-2910,0.0,0.0,0.0,3,2,58.501035276529635
8064236_platform1,8064236,platform_1,(639)919-2660,0.0,0.0,0.0,1,1,67.429679372743
8064236_platform2,8064236,platform_2,(639)919-2660,0.0,0.0,0.0,1,1,71.4638582172848
7068655_platform1,7068655,platform_1,493-914-9769x46708,0.0,0.0,0.0,1,1,50.45062056816844
7068655_platform2,7068655,platform_2,493-914-9769x46708,0.0,0.0,0.0,1,1,56.77691155317783
8142666_platform1,8142666,platform_1,+1-754-543-4826x28015,-0.1928047901895479,15.444681040091748,0.19976868954839266,4,4,50.030649245410586
8142666_platform2,8142666,platform_2,+1-754-543-4826x28015,-0.20332500186049984,16.900126119524433,0.2154200700621121,4,4,50.849005550756985
7840826_platform1,7840826,platform_1,813.798.3649x51862,0.0,0.0,0.0,3,6,57.446857067400835
7840826_platform2,7840826,platform_2,813.798.3649x51862,0.0,0.0,0.0,3,6,63.10583412019218
5279026_platform1,5279026,platform_1,2148202916,0.0,0.0,0.0,1,1,91.99864013608858
5279026_platform2,5279026,platform_2,2148202916,0.0,0.0,0.0,1,1,98.1146914692363
3408372_platform1,3408372,platform_1,424-357-9727x313,0.0,0.0,0.0,1,2,72.71929479350251
3408372_platform2,3408372,platform_2,424-357-9727x313,0.0,0.0,0.0,1,2,72.18119105944658
9926338_platform1,9926338,platform_1,+1-204-292-1897x9950,0.0,0.0,0.0,1,1,53.137851569856515
9926338_platform2,9926338,platform_2,+1-204-292-1897x9950,0.0,0.0,0.0,1,1,53.39868224052733
5791076_platform1,5791076,platform_1,001-256-567-8313x1644,-0.5250671246942605,31.801784284331784,0.3862176573967596,2,2,26.727024013373516
5791076_platform2,5791076,platform_2,001-256-567-8313x1644,-0.4550539139181447,32.59514581711212,0.41480835930499366,2,2,24.402702130459826
5318988_platform1,5318988,platform_1,+1-950-664-4696x6146,0.0,0.0,0.0,1,1,77.36477581002134
5318988_platform2,5318988,platform_2,+1-950-664-4696x6146,0.0,0.0,0.0,1,1,83.5300305606747
8809699_platform1,8809699,platform_1,+1-461-606-2119x06904,-1.0254682368846886,50.6243554139153,0.7431211592038661,2,2,12.864440996617624
8809699_platform2,8809699,platform_2,+1-461-606-2119x06904,-1.0194857473907435,51.97180623325887,0.79350873781049,2,2,11.31760563020466
4748342_platform1,4748342,platform_1,253.304.8004x1467,0.0,0.0,0.0,1,1,78.23182791961416
4748342_platform2,4748342,platform_2,253.304.8004x1467,0.0,0.0,0.0,1,1,80.95888753815856
1575964_platform1,1575964,platform_1,+1-217-474-1743x0435,0.0,0.0,0.0,1,2,66.30751806473852
1575964_platform2,1575964,platform_2,+1-217-474-1743x0435,0.0,0.0,0.0,1,2,71.11904404933769
9159824_platform1,9159824,platform_1,701-859-7245x410,0.0,0.0,0.0,2,2,65.92519636119361
9159824_platform2,9159824,platform_2,701-859-7245x410,0.0,0.0,0.0,2,2,63.306764577659685
7664315_platform1,7664315,platform_1,(306)875-6166,0.0,0.0,0.0,1,1,75.6363337940494
7664315_platform2,7664315,platform_2,(306)875-6166,0.0,0.0,0.0,1,1,74.59544884119184
5211468_platform1,5211468,platform_1,490-363-6590x9300,0.0,103.91946286274549,0.0,1,1,-61.26780709727181
5211468_platform2,5211468,platform_2,490-363-6590x9300,0.0,108.18862277495933,0.0,1,1,-61.25266173346391
7453043_platform1,7453043,platform_1,591-749-1994x2936,0.0,105.82373493191379,0.0,1,1,-72.25794158831361
7453043_platform2,7453043,platform_2,591-749-1994x2936,0.0,101.06072729774888,0.0,1,1,-71.64939036506618
8966686_platform1,8966686,platform_1,(767)629-5690,0.0,0.0,0.0,2,2,65.58878942066379
8966686_platform2,8966686,platform_2,(767)629-5690,0.0,0.0,0.0,2,2,63.123736781960936
25671500000000_platform1,25671500000000,platform_1,9508590855,0.0,0.0,0.0,2,2,74.75881492870288
25671500000000_platform2,25671500000000,platform_2,9508590855,0.0,0.0,0.0,2,2,79.57490261887396
6710784_platform1,6710784,platform_1,553-637-3011x9045,0.0,0.0,0.0,2,2,63.61769727043135
6710784_platform2,6710784,platform_2,553-637-3011x9045,0.0,0.0,0.0,2,2,62.18642577301734
1163579_platform1,1163579,platform_1,7174157724,0.0,0.0,0.0,1,1,53.47043159516382
1163579_platform2,1163579,platform_2,7174157724,0.0,0.0,0.0,1,1,58.380532084096224
2571979_platform1,2571979,platform_1,(822)466-4849x18614,0.0,0.0,0.0,1,1,72.81479252799471
2571979_platform2,2571979,platform_2,(822)466-4849x18614,0.0,0.0,0.0,1,1,73.28650930928961
2404620_platform1,2404620,platform_1,001-924-559-8977,0.0,0.0,0.0,1,1,71.99488878645396
2404620_platform2,2404620,platform_2,001-924-559-8977,0.0,0.0,0.0,1,1,73.65442217261442
9267424_platform1,9267424,platform_1,752-739-6392x98764,-0.3310042969467245,24.779278836060385,0.3081093609997498,1,2,31.38524719695432
9267424_platform2,9267424,platform_2,752-739-6392x98764,-0.3021454415640159,26.180930876917923,0.32159589745767575,1,2,31.400478131401073
3279976_platform1,3279976,platform_1,+1-921-497-6174x32641,0.0,0.0,0.0,3,1,63.78317923646925
3279976_platform2,3279976,platform_2,+1-921-497-6174x32641,0.0,0.0,0.0,3,1,68.35171681293536
7710985_platform1,7710985,platform_1,998.264.8551x5549,0.0,0.0,0.0,1,1,63.861115840973774
7710985_platform2,7710985,platform_2,998.264.8551x5549,0.0,0.0,0.0,1,1,62.40158993017037
6841746_platform1,6841746,platform_1,+1-682-567-0795x1197,-0.20732474719985863,17.26672506891976,0.12182497405974523,4,3,46.86508185338928
