Buyer ID,Source Buyer ID,Record Type,Phone Number,isolation_forest_risk,autoencoder_risk,combined_risk
3501465_platform2,3501465,platform_2,(531)664-2196,35.19304903023732,39.290446934104324,37.24174798217082
4040038_platform1,4040038,platform_1,001-810-311-0900x53709,97.17202746657028,96.05770389109746,96.61486567883387
4040038_platform2,4040038,platform_2,001-810-311-0900x53709,96.70521623900736,96.72629803638117,96.71575713769425
1871798_platform1,1871798,platform_1,+1-269-377-1433x60809,16.924165763161064,15.465004216359473,16.19458498976027
1871798_platform2,1871798,platform_2,+1-269-377-1433x60809,12.929165160823997,19.259727743645342,16.09444645223467
84820100000000_platform1,84820100000000,platform_1,896.378.1651x367,89.85062040717986,82.53824840380676,86.19443440549331
84820100000000_platform2,84820100000000,platform_2,896.378.1651x367,88.787495482472,98.84050114444042,93.81399831345621
1357499_platform1,1357499,platform_1,959.954.4294,30.905914950006025,7.2039513311649195,19.054933140585472
1357499_platform2,1357499,platform_2,959.954.4294,30.630345741476933,6.839537405131912,18.734941573304422
6697499_platform1,6697499,platform_1,380.881.6757,77.52981568485725,76.95759547042526,77.24370557764126
6697499_platform2,6697499,platform_2,380.881.6757,75.84026020961329,76.65642693651368,76.2483435730635
7328799_platform1,7328799,platform_1,(597)746-0580,88.37489459101313,86.10408384531985,87.23948921816648
7328799_platform2,7328799,platform_2,(597)746-0580,90.16985905312613,89.79942175641489,89.98464040477052
9607253_platform1,9607253,platform_1,+1-871-425-1945x75495,41.50252981568486,49.65064450066257,45.576587158173716
9607253_platform2,9607253,platform_2,+1-871-425-1945x75495,43.79893988676063,48.95795687266594,46.378448379713284
5352883_platform1,5352883,platform_1,001-261-329-8753,53.461932297313574,46.70521623900735,50.08357426816046
5352883_platform2,5352883,platform_2,001-261-329-8753,61.06041440790266,55.54150102397302,58.30095771593784
4590834_platform1,4590834,platform_1,3127028250,31.238706179978315,37.04975304180219,34.14422961089025
4590834_platform2,4590834,platform_2,3127028250,11.408264064570533,23.102638236357066,17.2554511504638
1231946_platform1,1231946,platform_1,+1-308-994-8706x05664,26.5374653656186,36.32393687507529,31.430701120346946
1231946_platform2,1231946,platform_2,+1-308-994-8706x05664,26.346223346584747,30.357788218286952,28.35200578243585
1838819_platform1,1838819,platform_1,+1-601-915-4773x49431,56.74165763161065,29.87591856402843,43.308788097819544
1838819_platform2,1838819,platform_2,+1-601-915-4773x49431,54.38501385375256,37.03770630044573,45.711360077099144
8804796_platform1,8804796,platform_1,001-809-845-3808x49812,38.23334538007469,60.61317913504397,49.42326225755933
8804796_platform2,8804796,platform_2,001-809-845-3808x49812,38.84471750391519,61.28478496566678,50.06475123479099
5347924_platform1,5347924,platform_1,392-823-9735x18711,97.82556318515842,84.41151668473678,91.11853993494759
5347924_platform2,5347924,platform_2,392-823-9735x18711,98.6447415973979,84.38139983134562,91.51307071437176
3960099_platform1,3960099,platform_1,418-826-1998x905,67.7312974340441,74.33742922539453,71.03436332971931
3960099_platform2,3960099,platform_2,418-826-1998x905,67.76894350078304,74.3524876520901,71.06071557643656
6777213_platform1,6777213,platform_1,+1-203-477-3877x043,47.59968678472473,49.87049753041802,48.73509215757137
6777213_platform2,6777213,platform_2,+1-203-477-3877x043,43.842609324177815,54.78255631851584,49.31258282134682
6476501_platform1,6476501,platform_1,(646)426-6330x693,41.50252981568486,49.67172629803638,45.58712805686062
6476501_platform2,6476501,platform_2,(646)426-6330x693,40.79327791832309,49.88856764245272,45.340922780387906
9126017_platform1,9126017,platform_1,814.640.1592,34.92049150704734,2.7436453439344657,18.832068425490903
9126017_platform2,9126017,platform_2,814.640.1592,25.51951572099747,8.974822310564992,17.247169015781232
2259123_platform1,2259123,platform_1,+1-469-642-3943x83754,12.225936634140465,20.69328996506445,16.45961329960246
2259123_platform2,2259123,platform_2,+1-469-642-3943x83754,11.598000240934828,16.211902180460186,13.904951210697508
4684100_platform1,4684100,platform_1,290.771.7150x028,16.464883748945912,23.238164076617274,19.851523912781595
4684100_platform2,4684100,platform_2,290.771.7150x028,17.493374292253947,18.22973135766775,17.861552824960846
8111968_platform1,8111968,platform_1,800.548.5630x2011,57.69485604144079,49.07240091555234,53.38362847849656
8111968_platform2,8111968,platform_2,800.548.5630x2011,57.753583905553555,49.51210697506325,53.6328454403084
8082674_platform1,8082674,platform_1,775.922.8700,2.701481749186845,19.184435610167448,10.942958679677146
8082674_platform2,8082674,platform_2,775.922.8700,7.708408625466811,19.214552463558608,13.46148054451271
6625212_platform1,6625212,platform_1,7869720288,16.33236959402482,14.672930972172027,15.502650283098422
6625212_platform2,6625212,platform_2,7869720288,25.74087459342248,8.947717142512952,17.344295867967716
2936376_platform1,2936376,platform_1,+1-364-216-3882,49.13715215034333,46.70220455366823,47.91967835200578
2936376_platform2,2936376,platform_2,+1-364-216-3882,40.1352246717263,56.4359715696904,48.28559812070835
8618917_platform1,8618917,platform_1,453.250.2900,26.19714492229852,30.143958559209732,28.170551740754128
8618917_platform2,8618917,platform_2,453.250.2900,34.63136971449223,39.00132514154921,36.81634742802072
3755643_platform1,3755643,platform_1,789-598-3587x448,37.65209010962535,42.01903385134321,39.83556198048428
3755643_platform2,3755643,platform_2,789-598-3587x448,46.690157812311774,42.82616552222624,44.75816166726901
4963035_platform1,4963035,platform_1,+1-341-926-2276,56.5037344898205,0.6535357185881219,28.578635104204313
4963035_platform2,4963035,platform_2,+1-341-926-2276,48.8841705818576,1.2347909890374653,25.059480785447533
1854263_platform1,1854263,platform_1,001-860-966-9926x1382,59.35580050596314,68.17552102156367,63.76566076376341
1854263_platform2,1854263,platform_2,001-860-966-9926x1382,60.543910372244305,67.21479339838574,63.87935188531502
1101504_platform1,1101504,platform_1,543.249.0211x586,91.16973858571257,86.51969642211782,88.84471750391519
1101504_platform2,1101504,platform_2,543.249.0211x586,91.31128779665102,78.82484038067703,85.06806408866402
5954160_platform1,5954160,platform_1,7845022250,17.131972051560055,23.259245873991084,20.19560896277557
5954160_platform2,5954160,platform_2,7845022250,18.53842910492712,29.743404409107338,24.14091675701723
8649833_platform1,8649833,platform_1,268.276.4816x29403,26.346223346584747,30.303577882182868,28.324900614383807
8649833_platform2,8649833,platform_2,268.276.4816x29403,34.63136971449223,38.97421997349717,36.802794843994704
5691778_platform1,5691778,platform_1,+1-940-367-4527x06915,34.684074207926756,39.112757499096496,36.89841585351162
5691778_platform2,5691778,platform_2,+1-940-367-4527x06915,26.508854354897,36.27876159498856,31.39380797494278
2714319_platform1,2714319,platform_1,+1-925-293-0878,48.95494518732683,57.734007950849296,53.34447656908806
2714319_platform2,2714319,platform_2,+1-925-293-0878,47.75027105168052,57.39971087820744,52.57499096494398
1577755_platform1,1577755,platform_1,969-313-3030x33467,63.86429345861945,71.6389591615468,67.75162631008313
1577755_platform2,1577755,platform_2,969-313-3030x33467,59.90995060836044,70.25659559089267,65.08327309962655
3785480_platform1,3785480,platform_1,(672)444-4380x774,52.023852547885795,40.84447656908806,46.43416455848693
3785480_platform2,3785480,platform_2,(672)444-4380x774,47.82405734248886,42.65751114323575,45.240784242862304
2916967_platform1,2916967,platform_1,001-502-744-6442,41.11703409227804,62.25755933020118,51.68729671123961
2916967_platform2,2916967,platform_2,001-502-744-6442,38.23334538007469,60.947476207685824,49.59041079388025
2824599_platform1,2824599,platform_1,897-761-0321,64.19708468859173,72.30152993615228,68.249307312372
2824599_platform2,2824599,platform_2,897-761-0321,67.30062643055054,71.01554029634983,69.15808336345017
6920060_platform1,6920060,platform_1,(978)974-4889x02253,42.65901698590531,46.65702927358149,44.6580231297434
6920060_platform2,6920060,platform_2,(978)974-4889x02253,40.517708709794,49.91567281050476,45.216690760149376
5565335_platform1,5565335,platform_1,272.828.9352x25910,94.42235875195759,91.08842308155644,92.75539091675702
5565335_platform2,5565335,platform_2,272.828.9352x25910,94.90724009155524,92.02806890736056,93.4676544994579
5636441_platform1,5636441,platform_1,351-910-6100,93.29297674978918,95.88603782676786,94.58950728827853
5636441_platform2,5636441,platform_2,351-910-6100,92.46476328153234,93.75677629201301,93.11076978677268
5191560_platform1,5191560,platform_1,(730)598-0944x261,49.87652090109626,58.60137332851464,54.23894711480545
5191560_platform2,5191560,platform_2,(730)598-0944x261,49.87652090109626,58.62245512588845,54.24948801349235
8409822_platform1,8409822,platform_1,+1-389-634-7439x91339,31.438983255029513,4.2284062161185405,17.833694735574028
8409822_platform2,8409822,platform_2,+1-389-634-7439x91339,30.851704613901937,6.878689314540416,18.865196964221177
9920049_platform1,9920049,platform_1,(630)409-9146x8816,42.134983736899166,62.06481146849777,52.09989760269847
9920049_platform2,9920049,platform_2,(630)409-9146x8816,44.107637634019994,62.02867124442838,53.06815443922419
9166100_platform1,9166100,platform_1,780.877.5893,92.43464642814119,88.04059751837127,90.23762197325624
9166100_platform2,9166100,platform_2,780.877.5893,84.53499578364053,79.44524756053487,81.9901216720877
5269565_platform1,5269565,platform_1,9983420619,87.81170943259849,87.60691482953861,87.70931213106854
5269565_platform2,5269565,platform_2,9983420619,86.67329237441272,85.197566558246,85.93542946632937
1396863_platform1,1396863,platform_1,862.271.8749,91.73894711480544,88.29659077219613,90.01776894350078
1396863_platform2,1396863,platform_2,862.271.8749,89.00433682688833,92.5099385616191,90.75713769425371
1810555_platform1,1810555,platform_1,243.659.6985,91.80520419226599,97.83459824117577,94.81990121672088
1810555_platform2,1810555,platform_2,243.659.6985,91.68774846404048,95.38910974581376,93.53842910492712
1728415_platform1,1728415,platform_1,(734)420-9536x77349,94.59101313094807,88.06770268642332,91.3293579086857
1728415_platform2,1728415,platform_2,(734)420-9536x77349,91.94073003252619,82.90868570051802,87.42470786652211
4752809_platform1,4752809,platform_1,262-573-1148,98.11769666305264,93.25382484038067,95.68576075171666
4752809_platform2,4752809,platform_2,262-573-1148,98.52728586917239,87.40814359715698,92.96771473316468
8606227_platform1,8606227,platform_1,882-249-4710x293,67.14552463558607,67.98578484519938,67.56565474039272
8606227_platform2,8606227,platform_2,882-249-4710x293,68.52788820624022,69.18443561016745,68.85616190820383
3286296_platform1,3286296,platform_1,+1-678-961-1407x6703,17.877364172991207,23.750150584266954,20.81375737862908
3286296_platform2,3286296,platform_2,+1-678-961-1407x6703,12.900554150102398,21.77448500180701,17.337519575954705
1135128_platform1,1135128,platform_1,001-880-575-9579x47284,69.08504999397664,72.88880857727985,70.98692928562824
1135128_platform2,1135128,platform_2,001-880-575-9579x47284,69.1467895434285,72.95807734007951,71.052433441754
2988412_platform1,2988412,platform_1,575-650-7481x444,7.624081435971569,12.57077460546922,10.097428020720395
2988412_platform2,2988412,platform_2,575-650-7481x444,26.02547885796892,8.818214672930972,17.421846765449946
4103175_platform1,4103175,platform_1,+1-754-813-4530x4533,39.88073726057102,57.32140705939044,48.60107215998073
4103175_platform2,4103175,platform_2,+1-754-813-4530x4533,39.781351644380194,57.46295627032888,48.62215395735454
9740788_platform1,9740788,platform_1,503.763.9651x98149,51.99524153716419,40.961932297313574,46.478586917238886
9740788_platform2,9740788,platform_2,503.763.9651x98149,48.07402722563547,42.714733164678954,45.39438019515721
3929304_platform1,3929304,platform_1,001-836-822-3982x700,0.024093482712926155,17.862305746295625,8.943199614504275
3929304_platform2,3929304,platform_2,001-836-822-3982x700,13.587218407420792,18.28093000843272,15.934074207926756
4291737_platform1,4291737,platform_1,382.395.7877x5507,96.71726298036381,91.43175521021564,94.07450909528973
4291737_platform2,4291737,platform_2,382.395.7877x5507,96.81062522587641,98.59655463197205,97.70358992892423
5432720_platform1,5432720,platform_1,774.624.8399x70438,31.110709553065895,4.412119021804601,17.761414287435247
5432720_platform2,5432720,platform_2,774.624.8399x70438,27.040416817250936,8.402602096132997,17.721509456691965
5773890_platform1,5773890,platform_1,+1-741-429-6647x719,91.17275027105168,81.61064931935911,86.3916997952054
5773890_platform2,5773890,platform_2,+1-741-429-6647x719,90.60354174195881,82.9056740151789,86.75460787856886
2770434_platform1,2770434,platform_1,+1-739-520-5515x704,25.59932538248404,36.08902541862426,30.84417540055415
2770434_platform2,2770434,platform_2,+1-739-520-5515x704,17.753885074087457,29.628960366220937,23.691422720154197
1740793_platform1,1740793,platform_1,(286)624-0871x0066,35.501746777496685,2.322009396458258,18.91187808697747
1740793_platform2,1740793,platform_2,(286)624-0871x0066,36.631128779665104,2.063004457294302,19.347066618479705
2187414_platform1,2187414,platform_1,725-277-7277x457,59.30610769786773,0.14154921093844114,29.723828454403087
2187414_platform2,2187414,platform_2,725-277-7277x457,57.29731357667751,0.6023370678231539,28.949825322250334
3790253_platform1,3790253,platform_1,001-835-959-7328,55.42705698108662,42.5129502469582,48.97000361402241
3790253_platform2,3790253,platform_2,001-835-959-7328,54.70124081435972,42.365377665341526,48.533309239850624
8983186_platform1,8983186,platform_1,679-397-7118x651,26.346223346584747,30.330683050234914,28.33845319840983
8983186_platform2,8983186,platform_2,679-397-7118x651,31.333574268160465,36.83592338272497,34.084748825442716
7079644_platform1,7079644,platform_1,001-814-790-2298,31.438983255029513,4.198289362727382,17.818636308878446
7079644_platform2,7079644,platform_2,001-814-790-2298,35.35266835321046,2.337067823153837,18.84486808818215
1494139_platform1,1494139,platform_1,(655)639-8358,48.71551620286713,57.456932899650646,53.08622455125889
1494139_platform2,1494139,platform_2,(655)639-8358,46.241416696783524,55.85772798458017,51.04957234068185
9062522_platform1,9062522,platform_1,721-783-9923x67611,36.447415973979034,41.362486447415975,38.904951210697504
9062522_platform2,9062522,platform_2,721-783-9923x67611,26.83712805686062,36.45042765931815,31.643777858089386
7341497_platform1,7341497,platform_1,632.613.6833,56.910312010601125,29.74039272376822,43.32535236718467
7341497_platform2,7341497,platform_2,632.613.6833,56.255270449343456,36.40525237923142,46.330261414287435
5817380_platform1,5817380,platform_1,(209)442-7480x944,10.313516443801952,17.98277315986026,14.148144801831105
5817380_platform2,5817380,platform_2,(209)442-7480x944,11.598000240934828,16.205878809781954,13.90193952535839
5554637_platform1,5554637,platform_1,+1-966-924-2162x6280,24.989459101313095,30.842669557884594,27.916064329598846
5554637_platform2,5554637,platform_2,+1-966-924-2162x6280,24.989459101313095,30.84568124322371,27.9175701722684
1564508_platform1,1564508,platform_1,(410)587-0826x9718,13.71069750632454,21.422117817130466,17.566407661727503
1564508_platform2,1564508,platform_2,(410)587-0826x9718,11.652210577038911,29.306710034935552,20.47946030598723
5009195_platform1,5009195,platform_1,555.402.8219x1051,88.00144560896278,96.4070593904349,92.20425249969884
5009195_platform2,5009195,platform_2,555.402.8219x1051,89.72111793759788,98.86760631249247,94.29436212504518
2210450_platform1,2210450,platform_1,7169454662,7.681303457414769,23.858571256475123,15.769937356944947
2210450_platform2,2210450,platform_2,7169454662,26.19714492229852,30.10480664980123,28.150975786049877
4248164_platform1,4248164,platform_1,390.295.0807,17.32471991326346,29.52957475003012,23.42714733164679
4248164_platform2,4248164,platform_2,390.295.0807,16.39561498614625,23.656788338754367,20.02620166245031
2407616_platform1,2407616,platform_1,+1-854-911-0556x24126,91.75400554150103,97.14191061317914,94.44795807734008
2407616_platform2,2407616,platform_2,+1-854-911-0556x24126,90.5071678111071,78.10203589928925,84.30460185519817
1412350_platform1,1412350,platform_1,439.870.5195,30.770389109745818,7.131670883026141,18.95102999638598
1412350_platform2,1412350,platform_2,439.870.5195,13.3116491988917,14.293458619443442,13.802553909167571
2178110_platform1,2178110,platform_1,(761)951-0705,54.25099385616191,60.089145886037834,57.17006987109987
2178110_platform2,2178110,platform_2,(761)951-0705,49.816287194313944,58.252017829177205,54.034152511745575
7670103_platform1,7670103,platform_1,469.638.2359,26.73623659800024,8.661607035296951,17.698921816648596
7670103_platform2,7670103,platform_2,469.638.2359,7.624081435971569,12.552704493434527,10.088392964703049
5843984_platform1,5843984,platform_1,307.349.3408,34.63136971449223,38.947114805445125,36.789242259968674
5843984_platform2,5843984,platform_2,307.349.3408,31.196542585230695,36.718467654499456,33.957505119865075
9109001_platform1,9109001,platform_1,(765)228-6040x49054,36.0483676665462,40.92278038790507,38.48557402722564
9109001_platform2,9109001,platform_2,(765)228-6040x49054,9.941573304421155,21.530538489338632,15.736055896879893
2928698_platform1,2928698,platform_1,201-799-5321,17.634923503192386,14.588603782676786,16.111763642934587
2928698_platform2,2928698,platform_2,201-799-5321,30.851704613901937,6.884712685218648,18.868208649560295
6681272_platform1,6681272,platform_1,796-875-5267x929,25.828213468256838,30.728225514998194,28.278219491627517
6681272_platform2,6681272,platform_2,796-875-5267x929,35.31953981448018,39.47114805445127,37.39534393446573
7537788_platform1,7537788,platform_1,894.610.3891,31.011323936875073,7.059390434887362,19.035357185881217
7537788_platform2,7537788,platform_2,894.610.3891,33.22340681845561,4.357908685700518,18.79065775207806
9437303_platform1,9437303,platform_1,(494)819-2712,78.25262016624504,71.80761354053729,75.03011685339116
9437303_platform2,9437303,platform_2,(494)819-2712,78.13817612335863,72.49728948319479,75.31773280327671
8591014_platform1,8591014,platform_1,315.993.0314x43844,36.29080833634502,2.1021563667028067,19.196482351523915
8591014_platform2,8591014,platform_2,315.993.0314x43844,31.438983255029513,4.237441272135888,17.8382122635827
1531530_platform1,1531530,platform_1,5624932880,11.536260691482953,20.35296952174437,15.94461510661366
1531530_platform2,1531530,platform_2,5624932880,19.997590651728707,21.26249849415733,20.63004457294302
1549405_platform1,1549405,platform_1,436.320.2755,40.63817612335863,50.19575954704253,45.41696783520058
1549405_platform2,1549405,platform_2,436.320.2755,44.45247560534875,47.87676183592338,46.16461872063607
8362455_platform1,8362455,platform_1,+1-625-296-8290,69.89669919286833,73.86158294181425,71.8791410673413
8362455_platform2,8362455,platform_2,+1-625-296-8290,69.99608480905914,73.74111552824961,71.86860016865438
1377742_platform1,1377742,platform_1,492.398.8085x83825,92.88941091434766,90.64570533670641,91.76755812552705
1377742_platform2,1377742,platform_2,492.398.8085x83825,95.15720997470184,89.20009637393085,92.17865317431634
9806235_platform1,9806235,platform_1,813-412-5209,79.18021925069269,84.94458498976027,82.06240212022648
9806235_platform2,9806235,platform_2,813-412-5209,79.55667991808217,89.73015299361523,84.6434164558487
5884199_platform1,5884199,platform_1,841-982-8858x07082,47.64185037947235,42.9526563064691,45.29725334297073
5884199_platform2,5884199,platform_2,841-982-8858x07082,48.97452114203108,42.452716540175885,45.71361884110348
9965745_platform1,9965745,platform_1,001-368-425-9473x0028,77.20455366823275,94.69341043247802,85.94898205035538
9965745_platform2,9965745,platform_2,001-368-425-9473x0028,77.58402602096133,97.15998072521384,87.37200337308758
9449463_platform1,9449463,platform_1,502-997-8468x94357,46.798578484519936,43.57908685700518,45.18883267076256
9449463_platform2,9449463,platform_2,502-997-8468x94357,46.822671967232864,43.76279966269124,45.29273581496206
5266670_platform1,5266670,platform_1,+1-490-923-1700,99.75906517287075,98.87965305384894,99.31935911335984
5266670_platform2,5266670,platform_2,+1-490-923-1700,99.80725213829659,92.47982170822793,96.14353692326226
8602391_platform1,8602391,platform_1,614-313-0356x78424,25.66257077460547,21.184194675340322,23.423382724972896
8602391_platform2,8602391,platform_2,614-313-0356x78424,9.941573304421155,21.651005902903265,15.79628960366221
5711755_platform1,5711755,platform_1,529-309-5902x3057,82.78821828695338,85.66738947114806,84.22780387905073
5711755_platform2,5711755,platform_2,529-309-5902x3057,82.21298638718227,84.76689555475244,83.48994097096735
3437941_platform1,3437941,platform_1,257.504.6483x7153,39.42296108902542,57.676785929406094,48.54987350921576
3437941_platform2,3437941,platform_2,257.504.6483x7153,39.32508131550416,60.477653294783764,49.901367305143964
8142287_platform1,8142287,platform_1,341-662-5233,93.3170702325021,84.00795084929527,88.6625105408987
8142287_platform2,8142287,platform_2,341-662-5233,85.97458137573786,93.62426213709192,89.79942175641489
4436179_platform1,4436179,platform_1,757-879-4090,93.2779183230936,94.20852909288038,93.743223707987
4436179_platform2,4436179,platform_2,757-879-4090,91.64859655463196,90.75713769425371,91.20286712444283
7374496_platform1,7374496,platform_1,001-644-402-2976x46458,82.59245873991085,87.643055053608,85.11775689675943
7374496_platform2,7374496,platform_2,001-644-402-2976x46458,81.21913022527406,74.95783640525238,78.08848331526322
8970072_platform1,8970072,platform_1,961-962-1786x297,49.65967955667992,44.08806167931574,46.87387061799783
8970072_platform2,8970072,platform_2,961-962-1786x297,49.01367305143959,43.85917359354294,46.436423322491265
4712063_platform1,4712063,platform_1,656-471-0927x32480,41.079388025539096,62.0889049512107,51.5841464883749
4712063_platform2,4712063,platform_2,656-471-0927x32480,37.71232381640766,60.15239127815926,48.93235754728346
4400609_platform1,4400609,platform_1,(455)248-1244x322,81.06553427297915,58.26105288519455,69.66329357908685
4400609_platform2,4400609,platform_2,(455)248-1244x322,81.77328032767136,78.17732803276714,79.97530418021924
9208271_platform1,9208271,platform_1,001-391-919-7047x722,2.231658836284785,18.353210456571496,10.292434646428141
9208271_platform2,9208271,platform_2,001-391-919-7047x722,13.587218407420792,18.338152029875918,15.962685218648355
7034448_platform1,7034448,platform_1,001-762-367-7504x5684,61.02879171184195,70.86194434405493,65.94536802794843
7034448_platform2,7034448,platform_2,001-762-367-7504x5684,61.02879171184195,70.8348391760029,65.93181544392243
6964271_platform1,6964271,platform_1,001-726-378-6827x5738,82.67979761474521,94.0218046018552,88.3508011083002
6964271_platform2,6964271,platform_2,001-726-378-6827x5738,81.86965425852307,92.44970485483677,87.15967955667992
4074277_platform1,4074277,platform_1,+1-433-710-9069,92.19672328635104,92.86832911697385,92.53252620166245
4074277_platform2,4074277,platform_2,+1-433-710-9069,93.34718708589327,89.52535839055535,91.43627273822432
8862133_platform1,8862133,platform_1,001-752-339-5536x66317,17.401517889410915,20.886037826767858,19.143777858089386
8862133_platform2,8862133,platform_2,001-752-339-5536x66317,7.708408625466811,19.223587519575954,13.465998072521383
9413881_platform1,9413881,platform_1,(318)365-1388x7138,66.26611251656426,66.77508733887484,66.52059992771956
9413881_platform2,9413881,platform_2,(318)365-1388x7138,65.78725454764486,66.27815925792073,66.03270690278279
1912675_platform1,1912675,platform_1,899.365.8578x375,8.773039392844236,10.537887001566077,9.655463197205156
1912675_platform2,1912675,platform_2,899.365.8578x375,16.924165763161064,15.492109384411517,16.20813757378629
9285160_platform1,9285160,platform_1,(702)682-5616x940,16.924165763161064,15.413805565594508,16.168985664377786
9285160_platform2,9285160,platform_2,(702)682-5616x940,17.401517889410915,20.816769063968195,19.109143476689553
8678479_platform1,8678479,platform_1,834.583.7047,12.808697747259368,15.940850499939765,14.374774123599567
8678479_platform2,8678479,platform_2,834.583.7047,12.751475725816167,21.343813998313458,17.047644862064814
6315337_platform1,6315337,platform_1,806.409.6455x899,61.11010721599808,40.96795566799181,51.03903144199494
6315337_platform2,6315337,platform_2,806.409.6455x899,61.66425731839538,39.950006023370676,50.807131670883024
4718758_platform1,4718758,platform_1,001-624-452-6988x9215,17.634923503192386,14.609685580050597,16.122304541621492
4718758_platform2,4718758,platform_2,001-624-452-6988x9215,1.6278159257920735,17.847247319600047,9.73753162269606
1274186_platform1,1274186,platform_1,4536474916,24.989459101313095,30.815564389832552,27.902511745572824
1274186_platform2,1274186,platform_2,4536474916,24.471449222985182,29.915070473436934,27.193259848211056
2373812_platform1,2373812,platform_1,637.811.0706x8686,26.921455246355862,8.538127936393206,17.729791591374536
2373812_platform2,2373812,platform_2,637.811.0706x8686,19.21906999156728,10.348150825201783,14.783610408384533
3066884_platform1,3066884,platform_1,832-841-2666x20685,68.08517046139019,74.40368630285508,71.24442838212263
3066884_platform2,3066884,platform_2,832-841-2666x20685,66.19082038308638,73.88868810986628,70.03975424647632
3037070_platform1,3037070,platform_1,(347)497-0499x883,2.231658836284785,18.356222141910614,10.2939404890977
3037070_platform2,3037070,platform_2,(347)497-0499x883,9.941573304421155,21.666064329598843,15.803818817009999
5713790_platform1,5713790,platform_1,+1-321-530-7952x8185,76.15949885555958,78.8579689194073,77.50873388748343
5713790_platform2,5713790,platform_2,+1-321-530-7952x8185,75.28309842187689,79.58980845681242,77.43645343934466
5985893_platform1,5985893,platform_1,437-449-7906x9248,55.738766413685106,36.92025057222021,46.329508492952655
5985893_platform2,5985893,platform_2,437-449-7906x9248,53.9151909408505,39.200096373930855,46.55764365739068
9547284_platform1,9547284,platform_1,(370)994-1502,34.92049150704734,2.7617154559691603,18.84110348150825
9547284_platform2,9547284,platform_2,(370)994-1502,26.921455246355862,8.562221419106132,17.741838332730996
6447240_platform1,6447240,platform_1,+1-646-549-1205x670,64.67142512950247,69.81387784604264,67.24265148777255
6447240_platform2,6447240,platform_2,+1-646-549-1205x670,62.28315865558366,68.53692326225756,65.4100409589206
1011996_platform1,1011996,platform_1,(420)545-0533x15869,92.3804360920371,94.38019515720998,93.38031562462353
1011996_platform2,1011996,platform_2,(420)545-0533x15869,92.17865317431635,86.75460787856885,89.4666305264426
3193520_platform1,3193520,platform_1,860.968.4470,91.40766172750271,94.25671605830624,92.83218889290447
3193520_platform2,3193520,platform_2,860.968.4470,85.9595229490423,91.4799421756415,88.7197325623419
8649671_platform1,8649671,platform_1,(967)635-8053,65.2782797253343,73.36465486086013,69.32146729309721
8649671_platform2,8649671,platform_2,(967)635-8053,65.19847006384772,73.46404047705096,69.33125527044933
4661300_platform1,4661300,platform_1,+1-744-262-6277x4843,17.634923503192386,14.58559209733767,16.11025780026503
4661300_platform2,4661300,platform_2,+1-744-262-6277x4843,8.773039392844236,10.540898686905193,9.656969039874713
6574496_platform1,6574496,platform_1,+1-441-588-4578,76.74978918202626,84.7217202746657,80.73575472834598
6574496_platform2,6574496,platform_2,+1-441-588-4578,77.653294783761,87.93217684616312,82.79273581496206
4660700_platform1,4660700,platform_1,001-306-282-4059x125,35.287917118419465,39.353692326225755,37.320804722322606
4660700_platform2,4660700,platform_2,001-306-282-4059x125,35.373750150584264,39.59462715335501,37.48418865196964
17755900000000_platform1,17755900000000,platform_1,(770)230-2930x112,55.03553788700156,42.967714733164684,49.001626310083125
17755900000000_platform2,17755900000000,platform_2,(770)230-2930x112,55.383387543669436,42.44066979881942,48.91202867124443
4765946_platform1,4765946,platform_1,(899)983-3615,63.38392964703048,65.75713769425371,64.57053367064209
4765946_platform2,4765946,platform_2,(899)983-3615,63.103842910492716,65.8896518491748,64.49674737983375
4583966_platform1,4583966,platform_1,582.663.7352x7343,75.41260089145887,73.91278159257921,74.66269124201904
4583966_platform2,4583966,platform_2,582.663.7352x7343,75.63697144922298,73.6447415973979,74.64085652331045
8071673_platform1,8071673,platform_1,677-533-1794x655,76.21069750632455,93.09721720274665,84.6539573545356
8071673_platform2,8071673,platform_2,677-533-1794x655,77.22864715094568,83.71280568606193,80.4707264185038
1190573_platform1,1190573,platform_1,6312089071,98.70497530418022,90.5071678111071,94.60607155764366
1190573_platform2,1190573,platform_2,6312089071,98.53933261052885,90.58848331526322,94.56390796289602
5658694_platform1,5658694,platform_1,+1-305-650-0103x4393,12.632514154921093,29.45729430189134,21.044904228406217
5658694_platform2,5658694,platform_2,+1-305-650-0103x4393,35.287917118419465,39.35670401156487,37.322310564992165
4857722_platform1,4857722,platform_1,001-330-600-8494x45224,76.94856041440791,85.32706902782797,81.13781472111793
4857722_platform2,4857722,platform_2,001-330-600-8494x45224,76.18961570895073,83.98988073726056,80.08974822310564
6205899_platform1,6205899,platform_1,+1-314-742-4291x00246,40.75864353692326,50.228888085772795,45.49376581134803
6205899_platform2,6205899,platform_2,+1-314-742-4291x00246,42.58974822310565,48.66883508011083,45.62929165160824
9056927_platform1,9056927,platform_1,253.808.9709,69.46753403204433,64.14287435248765,66.80520419226599
9056927_platform2,9056927,platform_2,253.808.9709,74.93826045054813,65.34453680279483,70.14139862667147
4069110_platform1,4069110,platform_1,429.302.3881x3937,1.7919527767738825,17.96771473316468,9.879833754969281
4069110_platform2,4069110,platform_2,429.302.3881x3937,16.52210577038911,15.549331405854716,16.035718588121913
